"stimulus","MOS","sd","freq","CI"
"GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_512x512_Q50",2.27906976744186,0.629647724462952,43,0.188199940475805
"GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_512x512_Q75",2.11363636363636,0.813145173997713,44,0.240269044853991
"GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_712x712_Q10",1.76744186046512,0.61090133652488,43,0.18259669765127
"GeorgeWashington_BakedUV_simpL7_qp11_qt6_decompJPEG_712x712_Q25",2.11627906976744,0.931187217777121,43,0.278329250069093
"GeorgeWashington_BakedUV_simpL7_qp11_qt7_decompJPEG_1024x1024_Q10",3.41860465116279,0.763218689858471,43,0.228123927746899
"GeorgeWashington_BakedUV_simpL7_qp8_qt10_decompJPEG_1440x1440_Q10",2.27272727272727,0.75832239458071,44,0.22406994871719
"GeorgeWashington_BakedUV_simpL7_qp8_qt8_decompJPEG_2048x2048_Q10",2.20454545454545,0.823479443116021,44,0.243322626243538
"GeorgeWashington_BakedUV_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",2.14285714285714,0.683300047346576,42,0.206653553216272
"GeorgeWashington_BakedUV_simpL7_qp9_qt6_decompJPEG_512x512_Q10",1.86046511627907,0.77402458890551,43,0.23135378069233
"GeorgeWashington_BakedUV_simpL7_qp9_qt6_decompJPEG_512x512_Q25",1.69047619047619,0.715272257156884,42,0.216323054611938
"GeorgeWashington_BakedUV_simpL8_qp11_qt9_decompJPEG_2048x2048_Q90",3.55,0.875595035770913,40,0.271349712855324
"GeorgeWashington_BakedUV_simpL9_qp10_qt10_decompJPEG_1440x1440_Q50",2.71052631578947,0.731820932788302,38,0.232685382191111
"GeorgeWashington_BakedUV_simpL9_qp11_qt10_decompJPEG_1440x1440_Q75",2.70454545454545,0.904241824378635,44,0.267186384926015
"GeorgeWashington_BakedUV_simpL9_qp11_qt10_decompJPEG_512x512_Q10",2.48837209302326,0.735886023241818,43,0.219954270285361
"GeorgeWashington_BakedUV_simpL9_qp7_qt10_decompJPEG_712x712_Q10",1.30232558139535,0.708280403207731,43,0.211703027812208
"GeorgeWashington_BakedUV_simpL9_qp8_qt10_decompJPEG_2048x2048_Q50",2.125,0.757441713082894,40,0.234733618799847
"GeorgeWashington_BakedUV_simpL9_qp8_qt10_decompJPEG_512x512_Q75",2.025,0.697523090326379,40,0.21616464522709
"GeorgeWashington_BakedUV_simpL9_qp8_qt7_decompJPEG_1024x1024_Q10",2.04878048780488,0.773020682523926,41,0.23662207409462
"GeorgeWashington_BakedUV_simpL9_qp8_qt7_decompJPEG_2048x2048_Q25",2.04761904761905,0.730932613502775,42,0.221059287685649
"GeorgeWashington_BakedUV_simpL9_qp8_qt8_decompJPEG_1024x1024_Q50",2.07692307692308,0.664300795241662,39,0.208491589430065
"GeorgeWashington_BakedUV_simpL9_qp8_qt8_decompJPEG_1440x1440_Q75",2.25581395348837,0.726800662257408,43,0.217238681345648
"GeorgeWashington_BakedUV_simpL9_qp9_qt8_decompJPEG_512x512_Q90",2.69767441860465,0.887341769152333,43,0.265223968336584
"GoldenStatueModel_simpL1_qp10_qt6_decompJPEG_1440x1440_Q50",3.36363636363636,0.780307306514826,44,0.230566075067716
"GoldenStatueModel_simpL1_qp10_qt7_decompJPEG_1440x1440_Q10",3.30232558139535,0.831947907049652,43,0.248666898175898
"GoldenStatueModel_simpL1_qp10_qt7_decompJPEG_712x712_Q25",3.32558139534884,0.778304941846555,43,0.232633166192225
"GoldenStatueModel_simpL1_qp9_qt10_decompJPEG_512x512_Q10",2.20454545454545,0.978359934112458,44,0.289086886830954
"GoldenStatueModel_simpL1_qp9_qt6_decompJPEG_1024x1024_Q25",2.40909090909091,0.947902993225887,44,0.280087435896488
"GoldenStatueModel_simpL2_qp10_qt10_decompJPEG_2048x2048_Q50",3.43181818181818,0.789398572147331,44,0.23325237239799
"GoldenStatueModel_simpL2_qp10_qt7_decompJPEG_712x712_Q90",3.5,0.634380819689754,42,0.191858687834461
"GoldenStatueModel_simpL2_qp10_qt9_decompJPEG_1440x1440_Q75",3.54545454545455,0.847830211571443,44,0.250517818523264
"GoldenStatueModel_simpL2_qp11_qt10_decompJPEG_1440x1440_Q90",4.42857142857143,0.590281336100955,42,0.178521479657735
"GoldenStatueModel_simpL2_qp11_qt6_decompJPEG_1440x1440_Q75",3.54761904761905,0.802507684102136,42,0.242706063093468
"GoldenStatueModel_simpL2_qp9_qt6_decompJPEG_1024x1024_Q25",2.07142857142857,0.77751502668742,42,0.235147419596919
"GoldenStatueModel_simpL2_qp9_qt6_decompJPEG_1024x1024_Q50",2.28571428571429,0.774146714704972,42,0.234128725624605
"GoldenStatueModel_simpL2_qp9_qt6_decompJPEG_2048x2048_Q90",2.54545454545455,0.791070674364385,44,0.233746447029971
"GoldenStatueModel_simpL2_qp9_qt8_decompJPEG_1024x1024_Q75",2.30232558139535,0.802818953703292,43,0.239960335644312
"GoldenStatueModel_simpL3_qp9_qt10_decompJPEG_1440x1440_Q25",2.25,0.776250025806185,40,0.240562375300579
"GoldenStatueModel_simpL4_qp8_qt10_decompJPEG_2048x2048_Q10",1.38636363636364,0.53769140846768,44,0.158877658344302
"GoldenStatueModel_simpL4_qp8_qt9_decompJPEG_2048x2048_Q10",1.33333333333333,0.611542099807853,42,0.184951469500679
"GoldenStatueModel_simpL5_qp9_qt10_decompJPEG_712x712_Q10",2.45238095238095,0.832345523714672,42,0.251730057164846
"GoldenStatueModel_simpL6_qp10_qt8_decompJPEG_1024x1024_Q25",3.38095238095238,0.622833061154723,42,0.188366246494504
"GoldenStatueModel_simpL6_qp11_qt6_decompJPEG_512x512_Q50",3.88636363636364,0.689317461238191,44,0.20368029388728
"GoldenStatueModel_simpL6_qp7_qt10_decompJPEG_712x712_Q10",1.15555555555556,0.474607759368223,45,0.138670681112571
"GoldenStatueModel_simpL6_qp8_qt10_decompJPEG_2048x2048_Q10",1.51162790697674,0.767559305084438,43,0.229421325474894
"GoldenStatueModel_simpL6_qp8_qt10_decompJPEG_512x512_Q10",1.73170731707317,0.7424415884062,41,0.227261795854139
"GoldenStatueModel_simpL6_qp8_qt6_decompJPEG_512x512_Q10",1.62790697674419,0.817174452842683,43,0.244251154110842
"GoldenStatueModel_simpL6_qp8_qt7_decompJPEG_512x512_Q10",1.67441860465116,0.680368605717243,43,0.203360269755292
"GoldenStatueModel_simpL6_qp9_qt6_decompJPEG_1024x1024_Q90",2.65,0.662164283589457,40,0.205206837492921
"GoldenStatueModel_simpL6_qp9_qt6_decompJPEG_1440x1440_Q25",2.51282051282051,0.72081075959443,39,0.226227308506329
"GoldenStatueModel_simpL6_qp9_qt6_decompJPEG_712x712_Q10",2.54761904761905,0.916046141994215,42,0.277044017321933
"GoldenStatueModel_simpL7_qp7_qt6_decompJPEG_1024x1024_Q10",1,0,44,0
"GoldenStatueModel_simpL7_qp8_qt10_decompJPEG_2048x2048_Q10",1.7906976744186,0.803508364696548,43,0.240166398658365
"GoldenStatueModel_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",1.55813953488372,0.665558325639722,43,0.198933518540719
"GoldenStatueModel_simpL7_qp9_qt10_decompJPEG_512x512_Q10",2.575,0.675106829153158,40,0.209217773917698
"GoldenStatueModel_simpL7_qp9_qt7_decompJPEG_512x512_Q90",2.64285714285714,0.790844826795805,42,0.239178811906575
"GoldenStatueModel_simpL7_qp9_qt9_decompJPEG_512x512_Q10",2.86046511627907,0.861377505561578,43,0.257463322705019
"GoldenStatueModel_simpL8_qp10_qt6_decompJPEG_1440x1440_Q10",3.52380952380952,0.633922948233718,42,0.191720211679404
"GoldenStatueModel_simpL8_qp9_qt8_decompJPEG_512x512_Q10",3.02325581395349,0.801438352589335,43,0.239547677839999
"GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_1024x1024_Q75",1.18604651162791,0.45017530730702,43,0.134556137896189
"GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_512x512_Q10",1.13333333333333,0.404519917477945,45,0.118192447074483
"GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_512x512_Q50",1.15909090909091,0.479494977454202,44,0.141681711863091
"GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_512x512_Q75",1.18181818181818,0.49522028327206,44,0.146328242802109
"GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_712x712_Q25",1.27906976744186,0.629647724462952,43,0.188199940475805
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1024x1024_Q25",1.2,0.457264594180338,45,0.133603362928702
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1024x1024_Q50",1.0952380952381,0.297101757186175,42,0.0898538409703635
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1440x1440_Q10",1.13636363636364,0.408679614715664,44,0.120757109331753
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1440x1440_Q25",1.13953488372093,0.467077812872719,43,0.139608249446452
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_2048x2048_Q25",1.13953488372093,0.412968080678053,43,0.123435002116949
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_512x512_Q25",1.25,0.575669478813329,44,0.170099461017599
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_512x512_Q90",1.14285714285714,0.354168801660573,42,0.107112887794641
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_712x712_Q10",1.15555555555556,0.366528899738389,45,0.107092248643011
"GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_712x712_Q50",1.06976744186047,0.257769631113234,43,0.0770466204310648
"GoldenStatueModel_simpL9_qp7_qt9_decompJPEG_512x512_Q10",1.07142857142857,0.260661180215007,42,0.0788329508920062
"GoldenStatueModel_simpL9_qp7_qt9_decompJPEG_712x712_Q10",1.15555555555556,0.424025918780892,45,0.123891701739142
"GoldenStatueModel_simpL9_qp8_qt8_decompJPEG_2048x2048_Q90",2.2,0.6076436202502,40,0.188310708874782
"Graphosoma_simpL1_qp7_qt6_decompJPEG_1024x1024_Q50",1.14285714285714,0.472225068880764,42,0.142817183726188
"Graphosoma_simpL1_qp7_qt6_decompJPEG_1024x1024_Q90",1.16666666666667,0.377195470232912,42,0.114076948309031
"Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q10",1.35555555555556,0.608857184163142,45,0.177895617510712
"Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q50",1.13636363636364,0.462093773374107,44,0.136539984632419
"Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q75",1.28571428571429,0.507779205220493,42,0.153569983516957
"Graphosoma_simpL1_qp8_qt7_decompJPEG_712x712_Q90",2.47727272727273,0.927327652479346,44,0.274007811215925
"Graphosoma_simpL1_qp8_qt8_decompJPEG_712x712_Q50",2.45238095238095,0.916046141994215,42,0.277044017321933
"Graphosoma_simpL10_qp11_qt7_decompJPEG_1024x1024_Q50",4.16279069767442,0.687654140578142,43,0.205537895710067
"Graphosoma_simpL10_qp11_qt8_decompJPEG_712x712_Q10",3.90697674418605,0.894798553769083,43,0.267452780363516
"Graphosoma_simpL10_qp7_qt6_decompJPEG_1024x1024_Q50",4.06976744186047,0.736638078648347,43,0.220179057539002
"Graphosoma_simpL10_qp8_qt6_decompJPEG_512x512_Q50",4.04651162790698,0.785387025372508,43,0.234749981113086
"Graphosoma_simpL10_qp9_qt6_decompJPEG_1440x1440_Q25",3.93023255813953,0.88358977869256,43,0.264102508901791
"Graphosoma_simpL10_qp9_qt6_decompJPEG_2048x2048_Q10",4.11904761904762,0.669997486430704,42,0.20263039897998
"Graphosoma_simpL10_qp9_qt6_decompJPEG_512x512_Q10",3.72093023255814,0.825936161356106,43,0.246870004233899
"Graphosoma_simpL10_qp9_qt6_decompJPEG_512x512_Q25",4.05,0.749358700182003,40,0.23222866714976
"Graphosoma_simpL10_qp9_qt6_decompJPEG_512x512_Q50",4,1.03593954056562,42,0.313303925276234
"Graphosoma_simpL10_qp9_qt7_decompJPEG_1024x1024_Q90",3.93181818181818,0.789398572147331,44,0.23325237239799
"Graphosoma_simpL10_qp9_qt7_decompJPEG_2048x2048_Q25",4.09523809523809,0.790477589800477,42,0.239067746745301
"Graphosoma_simpL10_qp9_qt7_decompJPEG_2048x2048_Q75",4.18604651162791,0.763943838420961,43,0.228340672620254
"Graphosoma_simpL10_qp9_qt7_decompJPEG_512x512_Q10",3.67441860465116,0.944178409103414,43,0.28221228075328
"Graphosoma_simpL10_qp9_qt8_decompJPEG_712x712_Q10",3.725,0.933356226825453,40,0.28925009141678
"Graphosoma_simpL2_qp7_qt6_decompJPEG_1024x1024_Q50",1.43181818181818,0.728098104580895,44,0.215139241726773
"Graphosoma_simpL2_qp8_qt9_decompJPEG_1440x1440_Q50",2.57142857142857,0.830599464473265,42,0.251201988496091
"Graphosoma_simpL3_qp11_qt6_decompJPEG_1024x1024_Q25",3,0.899735410842437,43,0.268928393108937
"Graphosoma_simpL3_qp8_qt10_decompJPEG_2048x2048_Q75",2.77272727272727,0.911518956254336,44,0.269336639986197
"Graphosoma_simpL3_qp8_qt10_decompJPEG_512x512_Q90",2.66666666666667,0.845841092919672,42,0.255811583779281
"Graphosoma_simpL3_qp8_qt10_decompJPEG_712x712_Q90",2.90909090909091,0.857746691565859,44,0.253447951115528
"Graphosoma_simpL4_qp7_qt10_decompJPEG_2048x2048_Q25",1.2,0.404519917477945,45,0.118192447074483
"Graphosoma_simpL4_qp8_qt10_decompJPEG_1440x1440_Q25",2.81395348837209,0.932375715028891,43,0.278684488567302
"Graphosoma_simpL5_qp10_qt6_decompJPEG_2048x2048_Q50",2.76315789473684,0.819828938199282,38,0.260667878260071
"Graphosoma_simpL5_qp11_qt7_decompJPEG_2048x2048_Q90",3.86363636363636,1.00211193477062,44,0.296105154532713
"Graphosoma_simpL5_qp8_qt6_decompJPEG_512x512_Q50",2.2093023255814,0.773308893339701,43,0.231139861293194
"Graphosoma_simpL6_qp11_qt6_decompJPEG_1440x1440_Q25",2.97674418604651,0.938295620311821,43,0.280453931667919
"Graphosoma_simpL6_qp11_qt6_decompJPEG_712x712_Q50",3.3,0.686873257446286,40,0.212864227824168
"Graphosoma_simpL6_qp7_qt6_decompJPEG_2048x2048_Q25",1.30232558139535,0.557839528083046,43,0.166736671795052
"Graphosoma_simpL7_qp8_qt10_decompJPEG_1440x1440_Q50",3.11904761904762,0.942295612887677,42,0.284982764657376
"Graphosoma_simpL7_qp8_qt6_decompJPEG_1024x1024_Q25",2.53488372093023,0.826606292226069,43,0.247070304473125
"Graphosoma_simpL7_qp8_qt9_decompJPEG_1024x1024_Q90",3.06818181818182,0.818328622018821,44,0.241800655868736
"Graphosoma_simpL8_qp10_qt6_decompJPEG_2048x2048_Q75",3.20454545454545,0.794736915795218,44,0.234829752145661
"Graphosoma_simpL9_qp10_qt6_decompJPEG_1024x1024_Q75",3.45454545454545,0.975384133143533,44,0.288207593834645
"Graphosoma_simpL9_qp10_qt6_decompJPEG_1440x1440_Q50",3.27906976744186,0.854277232667889,43,0.255341071033112
"Graphosoma_simpL9_qp10_qt8_decompJPEG_1440x1440_Q75",4.42857142857143,0.73726115248848,42,0.222973256626735
"Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q25",3.64102564102564,0.902837033938879,39,0.283356469765727
"Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q50",3.35714285714286,0.82110658740176,42,0.248331014339584
"Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q75",3.39024390243902,0.971546416299494,41,0.297390915018456
"Graphosoma_simpL9_qp11_qt6_decompJPEG_2048x2048_Q10",3.14634146341463,0.963352884714529,41,0.294882870302933
"Graphosoma_simpL9_qp11_qt6_decompJPEG_2048x2048_Q75",3.45,0.845804123532521,40,0.262117413503068
"Graphosoma_simpL9_qp11_qt6_decompJPEG_512x512_Q90",3.46666666666667,0.868645758952091,45,0.25380052614348
"Graphosoma_simpL9_qp7_qt6_decompJPEG_1440x1440_Q10",1.92307692307692,0.774073822965749,39,0.242943983873488
"Graphosoma_simpL9_qp8_qt6_decompJPEG_1440x1440_Q50",2.8780487804878,0.748168495434669,41,0.229014805378798
"Graphosoma_simpL9_qp9_qt6_decompJPEG_2048x2048_Q10",3.3953488372093,0.849076105280404,43,0.253786468631322
"Graphosoma_simpL9_qp9_qt6_decompJPEG_712x712_Q10",3.175,0.812955986445414,40,0.251937670354375
"Graphosoma_simpL9_qp9_qt7_decompJPEG_1024x1024_Q75",4.22727272727273,0.74283042490809,44,0.219492364203163
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1024x1024_Q75",4.375,0.740322175189237,40,0.229428219040962
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1024x1024_Q90",4.18181818181818,0.755529300763972,44,0.223244642234418
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1440x1440_Q75",4.42857142857143,0.590281336100955,42,0.178521479657735
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_2048x2048_Q50",4.21428571428571,0.898120375595184,42,0.271622645942156
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp11_qt8_decompJPEG_2048x2048_Q90",2.41860465116279,1.00552185312936,43,0.300547664279222
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp11_qt9_decompJPEG_2048x2048_Q75",3.875,1.01747550843075,40,0.315318926867744
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp8_qt10_decompJPEG_1024x1024_Q50",2.11363636363636,1.0165127137678,44,0.300360312806352
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_1024x1024_Q75",3.61363636363636,0.920462701918811,44,0.271979347951438
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_1440x1440_Q25",3.3,0.93917585257037,40,0.291053612120182
"Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_2048x2048_Q25",3.7,0.93917585257037,40,0.291053612120182
"Harrison_Front_Parlor_ChairSimplified_simpL2_qp10_qt10_decompJPEG_1024x1024_Q75",4.42857142857143,0.73726115248848,42,0.222973256626735
"Harrison_Front_Parlor_ChairSimplified_simpL2_qp10_qt10_decompJPEG_1024x1024_Q90",4.44186046511628,0.665558325639722,43,0.198933518540719
"Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt10_decompJPEG_2048x2048_Q90",4.5,0.628767713237013,44,0.185788986672274
"Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt8_decompJPEG_1024x1024_Q75",2.09302325581395,0.839896634467092,43,0.25104275052746
"Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt9_decompJPEG_2048x2048_Q50",3.48837209302326,1.12063105145644,43,0.334953481106165
"Harrison_Front_Parlor_ChairSimplified_simpL3_qp11_qt8_decompJPEG_2048x2048_Q90",2.5952380952381,1.01355505245991,42,0.306534082332514
"Harrison_Front_Parlor_ChairSimplified_simpL3_qp11_qt8_decompJPEG_512x512_Q90",2.37209302325581,0.845809159324836,43,0.252809987639669
"Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1024x1024_Q90",3.79545454545455,0.978359934112458,44,0.289086886830954
"Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1440x1440_Q50",3.61363636363636,0.993371264605842,44,0.293522451543096
"Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1440x1440_Q90",3.62790697674419,1.00055355664356,43,0.299062654381517
"Harrison_Front_Parlor_ChairSimplified_simpL4_qp10_qt9_decompJPEG_2048x2048_Q10",3.55813953488372,1.11914775358402,43,0.334510127528518
"Harrison_Front_Parlor_ChairSimplified_simpL4_qp11_qt7_decompJPEG_512x512_Q75",1.8,0.868645758952091,45,0.25380052614348
"Harrison_Front_Parlor_ChairSimplified_simpL4_qp9_qt10_decompJPEG_1024x1024_Q90",3.5,0.890327426753365,42,0.269265788841899
"Harrison_Front_Parlor_ChairSimplified_simpL5_qp11_qt7_decompJPEG_512x512_Q75",1.86363636363636,0.76526052991575,44,0.226120036700646
"Harrison_Front_Parlor_ChairSimplified_simpL5_qp11_qt8_decompJPEG_512x512_Q90",2.23255813953488,0.895417149455668,43,0.26763767688084
"Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt7_decompJPEG_512x512_Q25",1.52380952380952,0.740405137551032,42,0.223924106384405
"Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt7_decompJPEG_512x512_Q75",1.79545454545455,0.667502999019322,44,0.197234532209125
"Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt8_decompJPEG_2048x2048_Q90",2.53488372093023,1.12013683707675,43,0.334805761812936
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp10_qt9_decompJPEG_712x712_Q90",4.09302325581395,0.647851889612789,43,0.193641114428324
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt6_decompJPEG_712x712_Q50",1.83333333333333,0.823930694062241,42,0.249185121811575
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_512x512_Q75",2.04651162790698,0.815139145939222,43,0.243642806580629
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_512x512_Q90",1.97727272727273,0.875735872988483,44,0.258763414548544
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_712x712_Q75",1.73809523809524,0.766987258123049,42,0.231963458480987
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt8_decompJPEG_512x512_Q10",2.13953488372093,0.965633158898179,43,0.288625045347549
"Harrison_Front_Parlor_ChairSimplified_simpL7_qp8_qt9_decompJPEG_1440x1440_Q75",2.61904761904762,1.03481778653812,42,0.31296466808385
"Harrison_Front_Parlor_ChairSimplified_simpL8_qp10_qt6_decompJPEG_1024x1024_Q50",1.6046511627907,0.791007039993984,43,0.236429787735332
"Harrison_Front_Parlor_ChairSimplified_simpL8_qp11_qt7_decompJPEG_512x512_Q75",2.09090909090909,0.984016019395549,44,0.29075815323213
"Harrison_Front_Parlor_ChairSimplified_simpL8_qp11_qt7_decompJPEG_512x512_Q90",1.74418604651163,0.726800662257408,43,0.217238681345648
"Harrison_Front_Parlor_ChairSimplified_simpL8_qp9_qt10_decompJPEG_1024x1024_Q50",3.64285714285714,0.958184985740726,42,0.28978826023902
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt7_decompJPEG_512x512_Q75",1.925,0.888314451139102,40,0.275291500516108
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt7_decompJPEG_512x512_Q90",2.09090909090909,0.935555594613761,44,0.276439012754059
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt8_decompJPEG_1024x1024_Q75",3.54545454545455,0.926472315492593,44,0.273755075287081
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75",4.67441860465116,0.474137323515443,43,0.141718317395768
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt6_decompJPEG_712x712_Q50",1.5952380952381,0.734499126152125,42,0.222137924390624
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90",2.11904761904762,0.77151674981046,42,0.233333333333333
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_512x512_Q75",2.2,1.01354463506682,45,0.296137014425977
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_512x512_Q90",2.04444444444444,0.877899237217501,45,0.256504203250303
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt8_decompJPEG_2048x2048_Q90",3.92682926829268,0.984638103630949,41,0.301398288016101
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_1440x1440_Q50",2.76190476190476,0.932071488138738,42,0.281890635926961
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_1440x1440_Q75",2.80952380952381,0.916996561902623,42,0.277331457154379
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_2048x2048_Q90",2.86046511627907,0.989983052977537,43,0.29590316045586
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_1440x1440_Q90",3.90697674418605,0.811053209703346,43,0.242421531689124
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_2048x2048_Q75",4.16279069767442,0.843186488950992,43,0.252026078814038
"Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_2048x2048_Q90",4.30769230769231,0.694104730223198,39,0.217845589636117
"JaneAnne_WithBase_simpL1_qp10_qt7_decompJPEG_512x512_Q50",2.11627906976744,0.931187217777121,43,0.278329250069093
"JaneAnne_WithBase_simpL1_qp10_qt7_decompJPEG_512x512_Q90",2.18604651162791,0.823922498478738,43,0.246268126042435
"JaneAnne_WithBase_simpL1_qp11_qt7_decompJPEG_512x512_Q25",2.13953488372093,0.914991421995628,43,0.273488372093023
"JaneAnne_WithBase_simpL1_qp11_qt7_decompJPEG_512x512_Q50",2.04651162790698,0.75446254513026,43,0.225506740623651
"JaneAnne_WithBase_simpL1_qp11_qt7_decompJPEG_512x512_Q90",2.27272727272727,0.898671794181561,44,0.265540546177838
"JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_512x512_Q25",2.23809523809524,0.790477589800477,42,0.239067746745301
"JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_512x512_Q50",2.47727272727273,0.901900741293562,44,0.266494639079442
"JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_512x512_Q90",2.36363636363636,1.20253432172475,44,0.355326185439256
"JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_712x712_Q25",2.02272727272727,0.820908072456927,44,0.242562834767204
"JaneAnne_WithBase_simpL1_qp8_qt9_decompJPEG_512x512_Q25",2,0.816496580927726,43,0.244048540094959
"JaneAnne_WithBase_simpL2_qp10_qt9_decompJPEG_2048x2048_Q50",2.65909090909091,0.80530744723155,44,0.237953144589006
"JaneAnne_WithBase_simpL2_qp11_qt10_decompJPEG_712x712_Q25",4.18604651162791,0.698836241921708,43,0.208880194467755
"JaneAnne_WithBase_simpL2_qp11_qt7_decompJPEG_512x512_Q50",2.32558139534884,1.040167803142,43,0.310903241654915
"JaneAnne_WithBase_simpL2_qp8_qt10_decompJPEG_512x512_Q50",2.39024390243902,0.77065065952375,41,0.235896608695528
"JaneAnne_WithBase_simpL2_qp9_qt9_decompJPEG_712x712_Q75",2.625,0.774182778392141,40,0.239921728689662
"JaneAnne_WithBase_simpL3_qp10_qt7_decompJPEG_512x512_Q90",1.90697674418605,0.717600282966051,43,0.214488713756287
"JaneAnne_WithBase_simpL3_qp11_qt9_decompJPEG_512x512_Q50",2.90697674418605,0.839896634467092,43,0.25104275052746
"JaneAnne_WithBase_simpL3_qp8_qt10_decompJPEG_512x512_Q25",2.35,1.00128123050625,40,0.310300268144029
"JaneAnne_WithBase_simpL3_qp9_qt6_decompJPEG_512x512_Q75",1.81395348837209,0.932375715028891,43,0.278684488567302
"JaneAnne_WithBase_simpL4_qp10_qt8_decompJPEG_512x512_Q75",2.41860465116279,0.731357450861227,43,0.218600692690533
"JaneAnne_WithBase_simpL4_qp9_qt10_decompJPEG_512x512_Q50",3.45454545454545,1.08808655295571,44,0.321509030806688
"JaneAnne_WithBase_simpL5_qp11_qt7_decompJPEG_512x512_Q90",2.20512820512821,0.863880083646091,39,0.271129784890336
